분류,지점명,채수위치,조사일,수온(℃),pH,DO(㎎/L),투명도,탁도,Chl-a (㎎/㎥),유해남조류 세포수 (cells/㎖),유해남조류 우점종 및 세포수(속별),유해남조류 우점종 및 세포수(속별).1,유해남조류 우점종 및 세포수(속별).2,유해남조류 우점종 및 세포수(속별).3,냄새물질 (ng/L),냄새물질 (ng/L).1,조류독소(㎍/L),조류독소(㎍/L).1,조류독소(㎍/L).2,조류독소(㎍/L).3,조류독소(㎍/L).4,조류독소(㎍/L).5,평균기온(°C),일강수량(mm),합계 일조시간(hr),합계 일사량(MJ/m2),TN(㎎/L),TP(㎎/L),수위(EL.m),저수량(백만㎥),저수율(%),강우량(mm),유입량(㎥/s),총방류량(㎥/s),N_P_비율,체류시간_지표
호소,대청호,추동,2024-02-26,6.6,7.4,12.3,2.9,2.2,9.4,0.0,0.0,0.0,0.0,0.0,3.795620437956204,3.4744525547445253,0.8661870503597122,0.7,0.0,0.0,0.0,0.0,3.7,0.0,7.3,15.85,,,77.0,1228.5336,82.45,0.0,105.586,144.072,,8.52130510778792
호소,대청호,문의,2024-02-26,6.5,7.3,11.7,2.6,2.3,8.8,0.0,0.0,0.0,0.0,0.0,3.8540145985401457,3.4817518248175183,0.8597122302158273,0.7,0.0,0.0,0.0,0.0,3.7,0.0,7.3,15.85,1.36,0.009,77.0,1228.5336,82.45,0.0,105.586,144.072,151.11109432098957,8.52130510778792
호소,대청호,회남,2024-02-26,6.0,7.4,12.4,2.5,2.7,9.4,56.0,0.0,0.0,0.0,56.0,3.9124087591240873,3.489051094890511,0.8532374100719424,0.7,0.0,0.0,0.0,0.0,3.7,0.0,7.3,15.85,,,77.0,1228.5336,82.45,0.0,105.586,144.072,,8.52130510778792
호소,대청호,회남,2024-03-04,6.1,7.4,12.8,2.5,2.1,7.4,64.0,0.0,0.0,0.0,64.0,3.970802919708029,3.4963503649635035,0.8467625899280575,0.7,0.0,0.0,0.0,0.0,6.7,0.0,5.7,13.26,,,76.17,1174.0817,78.8,0.057,56.006,159.662,,7.348942176487525
호소,대청호,문의,2024-03-04,6.3,7.4,12.3,1.8,2.4,12.0,0.0,0.0,0.0,0.0,0.0,4.02919708029197,3.5036496350364965,0.8402877697841727,0.7,0.0,0.0,0.0,0.0,6.7,0.0,5.7,13.26,1.38,0.011,76.17,1174.0817,78.8,0.057,56.006,159.662,125.45453404958782,7.348942176487525
호소,대청호,추동,2024-03-04,6.6,7.4,12.6,2.5,2.1,9.2,0.0,0.0,0.0,0.0,0.0,4.087591240875912,3.510948905109489,0.8338129496402878,0.7,0.0,0.0,0.0,0.0,6.7,0.0,5.7,13.26,,,76.17,1174.0817,78.8,0.057,56.006,159.662,,7.348942176487525
호소,대청호,회남,2024-03-11,6.4,7.4,12.7,2.5,2.1,6.4,104.0,0.0,0.0,0.0,104.0,4.145985401459854,3.5182481751824817,0.827338129496403,0.7,0.0,0.0,0.0,0.0,6.4,0.0,4.4,11.04,,,75.12,1107.2144,74.31,0.0,41.94,159.643,,6.931223277389307
호소,대청호,문의,2024-03-11,6.5,7.6,12.5,2.4,2.1,10.1,0.0,0.0,0.0,0.0,0.0,4.204379562043796,3.5255474452554747,0.8208633093525181,0.7,0.0,0.0,0.0,0.0,6.4,0.0,4.4,11.04,1.467,0.011,75.12,1107.2144,74.31,0.0,41.94,159.643,133.36362423967054,6.931223277389307
호소,대청호,추동,2024-03-11,6.6,7.5,12.5,2.5,2.4,8.1,0.0,0.0,0.0,0.0,0.0,4.262773722627737,3.5328467153284677,0.8143884892086332,0.7,0.0,0.0,0.0,0.0,6.4,0.0,4.4,11.04,,,75.12,1107.2144,74.31,0.0,41.94,159.643,,6.931223277389307
호소,대청호,회남,2024-03-18,7.2,7.7,12.3,3.8,2.1,3.9,148.0,0.0,12.0,0.0,136.0,4.321167883211679,3.54014598540146,0.8079136690647483,0.7,0.0,0.0,0.0,0.0,7.9,0.0,10.2,21.43,,,74.76,1084.8078,72.81,0.0,33.836,40.998,,26.395634824079032
호소,대청호,추동,2024-03-18,7.5,7.8,12.5,2.5,2.4,12.2,0.0,0.0,0.0,0.0,0.0,4.37956204379562,3.5474452554744524,0.8014388489208634,0.7,0.0,0.0,0.0,0.0,7.9,0.0,10.2,21.43,,,74.76,1084.8078,72.81,0.0,33.836,40.998,,26.395634824079032
호소,대청호,문의,2024-03-18,6.9,7.9,12.2,2.4,2.2,7.5,0.0,0.0,0.0,0.0,0.0,4.437956204379562,3.554744525547445,0.7949640287769785,0.7,0.0,0.0,0.0,0.0,7.9,0.0,10.2,21.43,1.382,0.009,74.76,1084.8078,72.81,0.0,33.836,40.998,153.55553849382906,26.395634824079032
호소,대청호,추동,2024-03-25,7.4,7.6,12.2,2.1,2.5,6.1,230.0,230.0,0.0,0.0,0.0,4.496350364963504,3.562043795620438,0.7884892086330936,0.7,0.0,0.0,0.0,0.0,9.4,6.8,0.0,5.04,,,74.6853,1080.1917,72.5,9.0732,38.321,40.821,,26.397001539551823
호소,대청호,회남,2024-03-25,7.3,7.5,11.8,2.4,2.7,4.2,225.0,0.0,0.0,0.0,225.0,4.554744525547445,3.56934306569343,0.7820143884892087,0.7,0.0,0.0,0.0,0.0,9.4,6.8,0.0,5.04,,,74.6853,1080.1917,72.5,9.0732,38.321,40.821,,26.397001539551823
호소,대청호,문의,2024-03-25,8.1,7.8,12.6,3.0,2.4,7.9,0.0,0.0,0.0,0.0,0.0,4.613138686131387,3.576642335766423,0.7755395683453238,0.7,0.0,0.0,0.0,0.0,9.4,6.8,0.0,5.04,1.426,0.008,74.6853,1080.1917,72.5,9.0732,38.321,40.821,178.24997771875277,26.397001539551823
호소,대청호,회남,2024-04-01,8.7,7.6,11.6,2.5,1.7,5.6,111.0,0.0,0.0,0.0,111.0,4.671532846715328,3.583941605839416,0.7690647482014389,0.7,0.0,0.0,0.0,0.0,13.1,0.0,11.6,23.63,,,74.9868,1098.8931,73.75,0.0,95.649,115.571,,9.500160800892186
호소,대청호,문의,2024-04-01,8.4,7.8,12.0,3.5,1.7,5.8,30.0,0.0,0.0,0.0,30.0,4.72992700729927,3.591240875912409,0.762589928057554,0.7,0.0,0.0,0.0,0.0,13.1,0.0,11.6,23.63,1.466,0.009,74.9868,1098.8931,73.75,0.0,95.649,115.571,162.88887079012548,9.500160800892186
호소,대청호,추동,2024-04-01,8.4,7.5,11.8,3.7,1.4,4.4,16.0,0.0,0.0,0.0,16.0,4.788321167883211,3.5985401459854014,0.7561151079136691,0.7,0.0,0.0,0.0,0.0,13.1,0.0,11.6,23.63,,,74.9868,1098.8931,73.75,0.0,95.649,115.571,,9.500160800892186
호소,대청호,문의,2024-04-08,10.0,8.0,12.2,2.7,1.6,5.3,118.0,0.0,0.0,0.0,118.0,4.846715328467153,3.605839416058394,0.7496402877697842,0.7,0.0,0.0,0.0,0.0,16.5,0.0,5.6,16.25,1.572,0.009,74.04,1040.7909,69.85,0.0,75.822,229.903,174.66664725926145,4.525118802798224
호소,대청호,추동,2024-04-08,9.9,7.9,11.8,2.8,1.5,3.0,32.0,0.0,0.0,0.0,32.0,4.905109489051095,3.613138686131387,0.7431654676258993,0.7,0.0,0.0,0.0,0.0,16.5,0.0,5.6,16.25,,,74.04,1040.7909,69.85,0.0,75.822,229.903,,4.525118802798224
호소,대청호,회남,2024-04-08,9.4,7.7,11.1,2.8,1.6,3.8,172.0,0.0,0.0,0.0,172.0,4.963503649635037,3.62043795620438,0.7366906474820144,0.7,0.0,0.0,0.0,0.0,16.5,0.0,5.6,16.25,,,74.04,1040.7909,69.85,0.0,75.822,229.903,,4.525118802798224
호소,대청호,문의,2024-04-15,11.7,8.4,12.0,3.5,1.8,5.6,14.0,0.0,0.0,0.0,14.0,5.021897810218978,3.627737226277372,0.7302158273381295,0.7,0.0,0.0,0.0,0.0,16.2,7.5,0.0,3.29,1.516,0.016,73.8739,1030.7873,69.18,10.0376,46.138,41.203,94.74999407812537,24.956717429726652
호소,대청호,추동,2024-04-15,11.5,7.9,11.1,2.7,1.4,2.7,98.0,0.0,0.0,0.0,98.0,5.08029197080292,3.6350364963503647,0.7237410071942446,0.7,0.0,0.0,0.0,0.0,16.2,7.5,0.0,3.29,,,73.8739,1030.7873,69.18,10.0376,46.138,41.203,,24.956717429726652
호소,대청호,회남,2024-04-15,10.5,7.9,10.8,1.8,1.6,4.9,24.0,0.0,0.0,0.0,24.0,5.138686131386861,3.6423357664233578,0.7172661870503598,0.7,0.0,0.0,0.0,0.0,16.2,7.5,0.0,3.29,,,73.8739,1030.7873,69.18,10.0376,46.138,41.203,,24.956717429726652
호소,대청호,회남,2024-04-22,10.9,7.8,10.1,2.4,1.5,4.0,98.0,0.0,0.0,0.0,98.0,5.197080291970803,3.6496350364963503,0.7107913669064749,0.7,0.0,0.0,0.0,0.0,17.4,0.0,6.2,19.42,,,73.9568,1035.773,69.51,0.0,42.117,33.057,,31.23844135476671
호소,대청호,추동,2024-04-22,11.7,7.9,10.5,3.0,1.7,3.9,4.0,0.0,0.0,0.0,4.0,5.255474452554744,3.656934306569343,0.70431654676259,0.7,0.0,0.0,0.0,0.0,17.4,0.0,6.2,19.42,,,73.9568,1035.773,69.51,0.0,42.117,33.057,,31.23844135476671
호소,대청호,문의,2024-04-22,12.2,8.0,11.5,3.5,1.8,5.8,0.0,0.0,0.0,0.0,0.0,5.313868613138686,3.664233576642336,0.6978417266187051,0.7,0.0,0.0,0.0,0.0,17.4,0.0,6.2,19.42,1.606,0.011,73.9568,1035.773,69.51,0.0,42.117,33.057,145.99998672727395,31.23844135476671
호소,대청호,회남,2024-04-29,11.4,7.8,10.0,1.8,2.1,4.9,28.0,0.0,0.0,0.0,28.0,5.372262773722627,3.671532846715329,0.6913669064748202,0.7,0.0,0.0,0.0,0.0,17.2,0.8,0.0,6.96,,,73.916,1033.3175,69.35,2.5029,26.804,33.07,,31.152170636116974
호소,대청호,추동,2024-04-29,12.1,8.0,10.2,2.7,2.1,6.2,0.0,0.0,0.0,0.0,0.0,5.430656934306569,3.678832116788321,0.6848920863309353,0.7,0.0,0.0,0.0,0.0,17.2,0.8,0.0,6.96,,,73.916,1033.3175,69.35,2.5029,26.804,33.07,,31.152170636116974
호소,대청호,문의,2024-04-29,13.1,8.2,11.2,3.0,2.1,8.5,0.0,0.0,0.0,0.0,0.0,5.489051094890511,3.6861313868613137,0.6784172661870504,0.7,0.0,0.0,0.0,0.0,17.2,0.8,0.0,6.96,1.774,0.021,73.916,1033.3175,69.35,2.5029,26.804,33.07,84.47618645351493,31.152170636116974
호소,대청호,회남,2024-05-07,11.4,7.8,8.8,2.1,2.3,7.7,0.0,0.0,0.0,0.0,0.0,5.547445255474452,3.6934306569343054,0.6719424460431656,0.7,0.0,0.0,0.0,0.0,12.9,14.1,0.0,5.6,,,73.7322,1022.2978,68.61,13.6896,73.171,56.507,,18.059565071457595
호소,대청호,추동,2024-05-07,12.2,8.0,9.5,3.3,2.5,12.5,88.0,0.0,0.0,0.0,88.0,5.605839416058394,3.7007299270072993,0.6654676258992807,0.7,0.0,0.0,0.0,0.0,12.9,14.1,0.0,5.6,,,73.7322,1022.2978,68.61,13.6896,73.171,56.507,,18.059565071457595
호소,대청호,문의,2024-05-07,12.8,8.0,9.7,4.2,1.9,5.4,0.0,0.0,0.0,0.0,0.0,5.664233576642336,3.708029197080292,0.6589928057553958,0.7,0.0,0.0,0.0,0.0,12.9,14.1,0.0,5.6,1.664,0.034,73.7322,1022.2978,68.61,13.6896,73.171,56.507,48.9411750311419,18.059565071457595
호소,대청호,추동,2024-05-13,13.2,8.0,9.7,4.7,1.8,14.1,305.0,305.0,0.0,0.0,0.0,5.7226277372262775,3.715328467153285,0.6525179856115109,0.7,0.0,0.0,0.0,0.0,17.6,0.0,13.4,29.96,2.156,0.009,73.7602,1023.9721,68.72,0.0,59.06,59.06,239.55552893827462,17.30852096010818
호소,대청호,문의,2024-05-13,13.9,8.2,10.7,3.8,1.5,10.4,228.0,228.0,0.0,0.0,0.0,5.781021897810219,3.7226277372262775,0.646043165467626,0.7,0.0,0.0,0.0,0.0,17.6,0.0,13.4,29.96,1.676,0.013,73.7602,1023.9721,68.72,0.0,59.06,59.06,128.92306700591791,17.30852096010818
호소,대청호,회남,2024-05-13,12.5,8.1,9.0,2.5,2.2,7.8,0.0,0.0,0.0,0.0,0.0,5.839416058394161,3.72992700729927,0.6395683453237411,0.7,0.0,0.0,0.0,0.0,17.6,0.0,13.4,29.96,2.04,0.036,73.7602,1023.9721,68.72,0.0,59.06,59.06,56.666665092592645,17.30852096010818
호소,대청호,추동,2024-05-20,14.3,8.3,9.8,2.4,2.5,10.8,49.0,0.0,0.0,0.0,49.0,5.897810218978102,3.737226277372263,0.6330935251798562,0.7,0.0,0.0,0.0,0.0,19.3,0.0,4.7,19.61,,,73.6192,1015.5574,68.16,0.0,36.243,58.719,,17.265805267005558
호소,대청호,문의,2024-05-20,15.3,8.4,10.8,4.5,1.4,8.2,345.0,345.0,0.0,0.0,0.0,5.956204379562044,3.744525547445256,0.6266187050359713,0.7,0.0,0.0,0.0,0.0,19.3,0.0,4.7,19.61,1.608,0.006,73.6192,1015.5574,68.16,0.0,36.243,58.719,267.9999553333408,17.265805267005558
호소,대청호,회남,2024-05-20,14.2,8.3,8.3,3.2,2.5,7.2,0.0,0.0,0.0,0.0,0.0,6.014598540145985,3.751824817518248,0.6201438848920864,0.7,0.0,0.0,0.0,0.0,19.3,0.0,4.7,19.61,,,73.6192,1015.5574,68.16,0.0,36.243,58.719,,17.265805267005558
호소,대청호,추동,2024-05-27,14.9,8.2,9.3,2.6,1.6,8.4,30.0,0.0,0.0,0.0,30.0,6.072992700729927,3.759124087591241,0.6136690647482015,0.7,0.0,0.0,0.0,0.0,18.5,0.0,10.9,24.38,,,73.353,999.782,67.1,0.1918,49.999,65.708,,15.192408217845857
호소,대청호,회남,2024-05-27,13.0,7.9,8.1,3.0,1.8,5.7,115.0,0.0,115.0,0.0,0.0,6.131386861313868,3.7664233576642334,0.6071942446043166,0.7,0.0,0.0,0.0,0.0,18.5,0.0,10.9,24.38,,,73.353,999.782,67.1,0.1918,49.999,65.708,,15.192408217845857
호소,대청호,문의,2024-05-27,16.8,8.3,10.0,4.0,1.3,5.4,52.0,38.0,0.0,0.0,14.0,6.18978102189781,3.773722627737226,0.6007194244604317,0.7,0.0,0.0,0.0,0.0,18.5,0.0,10.9,24.38,1.685,0.011,73.353,999.782,67.1,0.1918,49.999,65.708,153.18180425619963,15.192408217845857
호소,대청호,문의,2024-06-03,18.5,8.5,10.2,3.6,1.6,4.0,566.0,445.0,0.0,0.0,121.0,6.248175182481751,3.781021897810219,0.5942446043165468,0.7,0.0,0.0,0.0,0.0,20.8,0.0,12.8,29.53,1.568,0.034,74.1222,1045.7625,70.19,0.0,19.628,151.692,46.11764570242219,6.889444107726362
호소,대청호,추동,2024-06-03,16.9,8.4,8.8,4.0,1.4,4.6,86.0,59.0,0.0,0.0,27.0,6.306569343065693,3.788321167883212,0.5877697841726619,0.7,0.0,0.0,0.0,0.0,20.8,0.0,12.8,29.53,,,74.1222,1045.7625,70.19,0.0,19.628,151.692,,6.889444107726362
호소,대청호,회남,2024-06-03,14.8,8.1,6.6,2.1,1.8,6.5,671.0,564.0,76.0,0.0,31.0,6.364963503649635,3.795620437956204,0.581294964028777,0.7,0.0,0.0,0.0,0.0,20.8,0.0,12.8,29.53,,,74.1222,1045.7625,70.19,0.0,19.628,151.692,,6.889444107726362
호소,대청호,회남,2024-06-10,15.8,8.2,6.1,4.9,1.6,6.0,57.0,0.0,0.0,0.0,57.0,6.423357664233577,3.802919708029197,0.5748201438848921,0.7,0.0,0.0,0.0,0.0,24.7,0.0,10.8,27.56,,,72.7901,966.9025,64.89,0.0,21.635,151.265,,6.3878868959138515
호소,대청호,문의,2024-06-10,21.3,8.6,10.2,3.0,1.4,5.8,347.0,98.0,0.0,0.0,249.0,6.481751824817518,3.81021897810219,0.5683453237410072,0.7,0.0,0.0,0.0,0.0,24.7,0.0,10.8,27.56,1.711,0.015,72.7901,966.9025,64.89,0.0,21.635,151.265,114.06665906222274,6.3878868959138515
호소,대청호,추동,2024-06-10,18.5,8.3,7.8,2.8,1.9,6.8,0.0,0.0,0.0,0.0,0.0,6.54014598540146,3.8175182481751824,0.5618705035971223,0.7,0.0,0.0,0.0,0.0,24.7,0.0,10.8,27.56,,,72.7901,966.9025,64.89,0.0,21.635,151.265,,6.3878868959138515
호소,대청호,회남,2024-06-17,17.0,8.3,5.3,4.0,1.3,3.5,136.0,59.0,49.0,0.0,28.0,6.598540145985401,3.824817518248176,0.5553956834532374,0.7,0.0,0.0,0.0,0.0,23.4,0.0,7.5,20.53,,,71.355,886.0211,59.46,0.0,11.853,150.901,,5.867650545360627
호소,대청호,추동,2024-06-17,22.1,8.5,7.9,2.1,1.9,9.8,813.0,752.0,0.0,0.0,61.0,6.656934306569343,3.832116788321168,0.5489208633093526,0.7,0.0,0.0,0.0,0.0,23.4,0.0,7.5,20.53,,,71.355,886.0211,59.46,0.0,11.853,150.901,,5.867650545360627
호소,대청호,문의,2024-06-17,23.4,8.9,11.0,2.4,1.9,7.6,705.0,191.0,48.0,0.0,466.0,6.7153284671532845,3.839416058394161,0.5424460431654677,0.7,0.0,0.0,0.0,0.0,23.4,0.0,7.5,20.53,1.423,0.031,71.355,886.0211,59.46,0.0,11.853,150.901,45.903224325702446,5.867650545360627
호소,대청호,추동,2024-06-24,22.0,8.4,6.9,1.9,2.2,8.0,413.0,351.0,0.0,0.0,62.0,6.773722627737226,3.846715328467153,0.5359712230215828,0.7,0.0,0.0,0.0,0.0,25.3,0.0,8.1,24.9,,,70.4611,837.7815,56.23,0.0,28.316,58.367,,14.329134383498385
호소,대청호,문의,2024-06-24,23.8,8.7,9.3,2.3,2.3,7.3,433.0,214.0,145.0,0.0,74.0,6.832116788321168,3.8540145985401457,0.529496402877698,0.7,0.0,0.0,0.0,0.0,25.3,0.0,8.1,24.9,1.365,0.038,70.4611,837.7815,56.23,0.0,28.316,58.367,35.921051686288116,14.329134383498385
호소,대청호,회남,2024-06-24,17.8,8.1,4.8,3.1,1.7,2.9,0.0,0.0,0.0,0.0,0.0,6.890510948905109,3.8613138686131383,0.523021582733813,0.7,0.0,0.0,0.0,0.0,25.3,0.0,8.1,24.9,,,70.4611,837.7815,56.23,0.0,28.316,58.367,,14.329134383498385
호소,대청호,회남,2024-07-01,18.9,8.5,4.6,3.5,1.8,2.9,41.0,0.0,15.0,0.0,26.0,6.948905109489051,3.8686131386861313,0.5165467625899282,0.7,0.0,0.0,0.0,0.0,26.2,0.0,8.7,24.37,,,70.421,835.6561,56.08,0.0,152.142,42.919,,19.425279527650574
호소,대청호,추동,2024-07-01,23.4,8.6,6.5,2.7,2.3,13.9,141.0,57.0,32.0,0.0,52.0,7.007299270072992,3.875912408759124,0.5100719424460433,0.7,0.0,0.0,0.0,0.0,26.2,0.0,8.7,24.37,,,70.421,835.6561,56.08,0.0,152.142,42.919,,19.425279527650574
호소,대청호,문의,2024-07-01,24.6,8.9,8.1,1.7,3.2,8.3,610.0,118.0,492.0,0.0,0.0,7.065693430656934,3.883211678832117,0.5035971223021584,0.7,0.0,0.0,0.0,0.0,26.2,0.0,8.7,24.37,1.339,0.038,70.421,835.6561,56.08,0.0,152.142,42.919,35.236841177977865,19.425279527650574
호소,대청호,문의,2024-07-08,24.7,8.4,7.2,2.1,2.1,5.5,830.0,671.0,61.0,0.0,98.0,7.124087591240876,3.8905109489051095,0.4971223021582734,0.7,0.0,0.0,0.0,0.0,23.9,137.5,0.0,3.05,,,73.7416,1022.8597,68.65,115.6252,1695.691,149.304,,6.846267168215041
호소,대청호,추동,2024-07-08,23.7,8.0,6.0,2.1,2.6,10.2,189.0,66.0,48.0,0.0,75.0,7.182481751824818,3.897810218978102,0.4906474820143885,0.7,0.0,0.0,0.0,0.0,23.9,137.5,0.0,3.05,,,73.7416,1022.8597,68.65,115.6252,1695.691,149.304,,6.846267168215041
호소,대청호,회남,2024-07-08,18.7,7.7,3.1,1.8,2.7,6.5,0.0,0.0,0.0,0.0,0.0,7.240875912408759,3.905109489051095,0.4841726618705037,0.7,0.0,0.0,0.0,0.0,23.9,137.5,0.0,3.05,,,73.7416,1022.8597,68.65,115.6252,1695.691,149.304,,6.846267168215041
호소,대청호,문의,2024-07-15,24.3,8.3,6.6,0.3,14.3,7.0,461.0,116.0,0.0,0.0,345.0,7.299270072992701,3.912408759124088,0.4776978417266188,0.7,0.0,0.0,0.0,0.0,26.6,0.2,7.0,20.76,1.122,0.031,70.309,829.7371,55.69,1.3326,193.933,1448.797,36.193547219562994,0.5726681054622931
호소,대청호,회남,2024-07-15,22.8,8.3,7.9,0.2,123.0,7.4,680.0,464.0,0.0,0.0,216.0,7.357664233576642,3.91970802919708,0.4712230215827339,0.7,0.0,0.0,0.0,0.0,26.6,0.2,7.0,20.76,3.098,0.055,70.309,829.7371,55.69,1.3326,193.933,1448.797,56.32727170314051,0.5726681054622931
호소,대청호,추동,2024-07-15,23.9,8.6,6.3,0.2,16.7,5.9,803.0,577.0,137.0,0.0,89.0,7.416058394160584,3.927007299270073,0.464748201438849,0.7,0.0,0.0,0.0,0.0,26.6,0.2,7.0,20.76,2.274,0.018,70.309,829.7371,55.69,1.3326,193.933,1448.797,126.33332631481522,0.5726681054622931
호소,대청호,회남,2024-07-23,23.7,7.6,7.1,0.7,58.4,23.7,160.0,96.0,0.0,0.0,64.0,7.474452554744525,3.9343065693430654,0.4582733812949641,0.7,0.0,0.0,0.0,0.0,27.2,3.9,0.0,4.96,,,71.3467,885.5656,59.43,1.0622,239.879,43.218,,20.44336303615125
호소,대청호,문의,2024-07-23,25.4,7.7,6.5,1.2,14.5,13.9,1933.0,925.0,132.0,123.0,753.0,7.532846715328467,3.9416058394160585,0.4517985611510792,0.7,0.0,0.0,0.0,0.0,27.2,3.9,0.0,4.96,1.21,0.028,71.3467,885.5656,59.43,1.0622,239.879,43.218,43.21428417091842,20.44336303615125
호소,대청호,추동,2024-07-23,24.4,7.9,5.6,1.8,13.9,12.7,909.0,143.0,0.0,0.0,766.0,7.591240875912408,3.948905109489051,0.4453237410071943,0.7,0.0,0.0,0.0,0.0,27.2,3.9,0.0,4.96,,,71.3467,885.5656,59.43,1.0622,239.879,43.218,,20.44336303615125
호소,대청호,회남,2024-07-29,23.8,7.7,5.2,1.7,47.4,6.8,6064.0,5690.0,0.0,0.0,374.0,7.64963503649635,3.956204379562044,0.4388489208633094,0.7,0.0,0.0,0.0,0.0,28.6,0.0,5.6,18.2,,,71.898,916.1266,61.49,0.0,74.975,43.179,,21.167924397513804
호소,대청호,문의,2024-07-29,26.4,8.8,6.4,1.3,6.2,8.7,3284.0,1764.0,103.0,149.0,1268.0,7.708029197080291,3.9635036496350367,0.4323741007194245,0.7,0.0,0.0,0.0,0.0,28.6,0.0,5.6,18.2,1.149,0.047,71.898,916.1266,61.49,0.0,74.975,43.179,24.446807990493447,21.167924397513804
호소,대청호,추동,2024-07-29,25.3,8.6,5.8,1.6,6.9,11.8,3098.0,525.0,141.0,0.0,2432.0,7.766423357664233,3.970802919708029,0.4258992805755396,0.7,0.0,0.0,0.0,0.0,28.6,0.0,5.6,18.2,,,71.898,916.1266,61.49,0.0,74.975,43.179,,21.167924397513804
호소,대청호,추동,2024-08-05,26.9,9.3,5.9,1.2,5.5,6.4,11809.0,2885.0,0.0,0.0,8924.0,7.8248175182481745,3.978102189781022,0.4194244604316547,0.7,0.0,0.0,0.0,0.0,27.4,34.3,5.4,15.35,,,71.8816,915.2085,61.42,11.9,38.177,48.609,,18.78930998378123
호소,대청호,문의,2024-08-05,27.8,9.4,7.9,1.3,6.9,12.3,43992.0,18760.0,0.0,0.0,25232.0,7.883211678832117,3.985401459854015,0.4129496402877698,0.7,0.0,0.0,0.0,0.0,27.4,34.3,5.4,15.35,1.296,0.031,71.8816,915.2085,61.42,11.9,38.177,48.609,41.80645026430806,18.78930998378123
호소,대청호,회남,2024-08-05,25.6,9.3,8.0,1.5,48.4,3.6,25760.0,25760.0,0.0,0.0,0.0,7.941605839416058,3.992700729927008,0.4064748201438849,0.7,0.0,0.0,0.0,0.0,27.4,34.3,5.4,15.35,,,71.8816,915.2085,61.42,11.9,38.177,48.609,,18.78930998378123
호소,대청호,문의,2024-08-12,28.0,9.8,7.9,1.0,5.9,11.4,38105.0,9140.0,150.0,83.0,28732.0,8.0,4.0,0.4,0.7,0.0,0.0,0.0,0.0,30.5,0.0,11.1,24.7,1.159,0.057,71.6748,903.6784,60.65,0.111,23.541,57.259,20.333332976608194,15.75477954636587
호소,대청호,추동,2024-08-12,26.7,9.5,6.5,1.2,4.2,7.0,8180.0,680.0,14.0,569.0,6917.0,9.5,4.0,0.0,0.1,0.0,0.0,0.0,0.0,30.5,0.0,11.1,24.7,,,71.6748,903.6784,60.65,0.111,23.541,57.259,,15.75477954636587
호소,대청호,회남,2024-08-12,25.9,9.3,8.5,0.2,42.6,18.8,85601.0,83050.0,105.0,0.0,2446.0,11.0,4.0,0.8,1.8,0.0,0.2,0.0,0.0,30.5,0.0,11.1,24.7,,,71.6748,903.6784,60.65,0.111,23.541,57.259,,15.75477954636587
호소,대청호,문의,2024-08-14,27.8,8.8,5.7,0.7,5.6,13.7,29240.0,11520.0,130.0,166.0,17424.0,4.0,5.0,0.5,1.0,0.0,0.1,0.0,0.0,29.5,0.0,12.4,26.45,,,71.5979,899.4133,60.36,0.0,14.425,48.818,,18.386142115376753
호소,대청호,회남,2024-08-14,25.2,8.4,6.4,0.6,41.1,22.0,64852.0,61300.0,70.0,0.0,3482.0,5.0,9.0,0.9,2.0,0.0,0.3,0.0,0.0,29.5,0.0,12.4,26.45,,,71.5979,899.4133,60.36,0.0,14.425,48.818,,18.386142115376753
호소,대청호,회남,2024-08-19,25.3,8.5,7.1,0.9,24.4,15.8,32982.0,31900.0,39.0,27.0,1016.0,0.0,11.0,0.9,1.5,0.0,0.1,0.0,0.0,29.9,0.1,9.0,21.04,,,71.3332,884.8251,59.38,0.0,15.503,48.413,,18.238927710098324
호소,대청호,추동,2024-08-19,26.9,8.8,5.3,1.8,4.3,14.8,8418.0,2665.0,0.0,975.0,4778.0,5.5,11.0,0.75,1.2,0.0,0.1,0.0,0.0,29.9,0.1,9.0,21.04,,,71.3332,884.8251,59.38,0.0,15.503,48.413,,18.238927710098324
호소,대청호,문의,2024-08-19,27.7,9.0,5.6,0.8,5.9,7.2,42552.0,16420.0,0.0,600.0,25532.0,11.0,11.0,0.6,0.9,0.0,0.1,0.0,0.0,29.9,0.1,9.0,21.04,1.101,0.045,71.3332,884.8251,59.38,0.0,15.503,48.413,24.466666122962977,18.238927710098324
호소,대청호,회남,2024-08-22,25.3,8.2,5.4,1.1,13.3,14.5,28211.0,26840.0,91.0,1202.0,78.0,10.0,11.0,0.8,2.4,0.0,0.1,0.0,0.0,28.5,0.5,4.7,13.87,,,71.2639,881.0297,59.13,2.6423,26.054,36.883,,23.82255901360084
호소,대청호,문의,2024-08-22,27.5,9.2,5.3,1.4,5.8,19.4,38407.0,17510.0,0.0,1207.0,19690.0,2.0,8.0,0.8,1.9,0.0,0.2,0.0,0.0,28.5,0.5,4.7,13.87,,,71.2639,881.0297,59.13,2.6423,26.054,36.883,,23.82255901360084
호소,대청호,문의,2024-08-26,27.6,8.9,4.8,1.1,5.7,10.8,22472.0,21605.0,0.0,25.0,842.0,0.0,0.0,0.7,1.7,0.0,0.2,0.0,0.0,27.9,0.0,2.6,13.01,1.095,0.031,71.1788,876.3824,58.82,4.1379,20.551,42.715,35.32257950572324,20.46905056639028
